Category,Name,Variant Name,Price,URL
b'Earrings',b'Gale Warning - Gold Vermeil and Pearl Ear Cuff',b'',b'325.00',b'https://completedworks.com//products/gale-warning-gold-vermeil-and-pearl-ear-cuff'
b'',"b'Presence of a Myth - Gold Vermeil, Diamond and Ceramic Earrings'",b'',b'650.00',b'https://completedworks.com//products/presence-of-a-myth-gold-vermeil-diamond-and-ceramic-earrings'
b'Earrings',b'Flow - Sterling Silver Earrings',b'',b'175.00',b'https://completedworks.com//products/flow-silver-earrings'
b'Earrings',b'Flow II - Sterling Silver Earrings',b'',b'195.00',b'https://completedworks.com//products/flow-ii-sterling-silver-earrings'
b'Earrings',b'Flow II - Gold Vermeil Earrings',b'',b'195.00',b'https://completedworks.com//products/flow-ii-gold-vermeil-earrings'
b'Earrings',b'Flow - Gold Vermeil and White Topaz Earrings',b'',b'205.00',b'https://completedworks.com//products/flow-gold-vermeil-amp-white-topaz-earrings'
b'Earrings',b'Flow - Gold Vermeil and Pearl Earrings',b'',b'195.00',b'https://completedworks.com//products/flow-gold-vermeil-amp-pearl-earrings'
b'Earrings',b'Flow - Gold Vermeil Earrings',b'',b'175.00',b'https://completedworks.com//products/flow-gold-vermeil-earrings'
b'Necklace',b'Flow - Gold Vermeil and White Topaz Pendant',b'',b'175.00',b'https://completedworks.com//products/flow-gold-vermeil-amp-white-topaz-pendant'
b'Necklace',b'Flow - Gold Vermeil Pendant',b'14ct Yellow gold plated Sterling Silver',b'145.00',b'https://completedworks.com//products/flow-gold-vermeil-pendant'
b'Necklace',b'Flow - Gold Vermeil Pendant',b'Platinum plated Sterling Silver',b'145.00',b'https://completedworks.com//products/flow-gold-vermeil-pendant'
b'Rings',b'Flight - 18 Carat Yellow Gold and Diamond Ring',b'',b'1980.00',b'https://completedworks.com//products/flight-yellow-gold-and-diamond-ring'
b'Earrings',b'Pleat - Ceramic Earrings',b'',b'135.00',b'https://completedworks.com//products/pleat-ceramic-earrings'
b'Earrings',b'Table Talk - Ceramic and Pearl Earrings',b'',b'185.00',b'https://completedworks.com//products/table-talk-ceramic-and-pearl-earrings'
b'Earrings',"b'Flawed Logic - Gold Vermeil, White Topaz and Ceramic Earrings'",b'',b'250.00',b'https://completedworks.com//products/flawed-logic-gold-vermeil-white-topaz-and-ceramic-earrings'
b'Earrings',b'Firmament - Gold Vermeil and Pearl Earring',b'',b'695.00',b'https://completedworks.com//products/firmament-gold-vermeil-earring'
b'Necklace',b'Fifty-Six Reasons to Start an Allotment - Ceramic and Pearl Necklace',b'',b'465.00',b'https://completedworks.com//products/fifty-six-reasons-to-start-an-allotment-ceramic-and-pearl-necklace'
b'Earrings',b'Fall I - Gold Vermeil and Pearl Earrings',b'',b'245.00',b'https://completedworks.com//products/fall-i-gold-vermeil-earrings'
b'Earrings',b'Fall II - Gold Vermeil Earrings',b'',b'135.00',b'https://completedworks.com//products/fall-ii-gold-vermeil-earrings'
b'Earrings',b'Encounter - Gold Vermeil and Pearl Earrings',b'',b'205.00',b'https://completedworks.com//products/encounter-gold-vermeil-amp-pearl-earrings'
b'Earrings',b'Encounter - Gold Vermeil Earrings',b'',b'185.00',b'https://completedworks.com//products/encounter-gold-vermeil-earrings'
b'Earrings',b'Elegy for W.W. - 18 Carat White Gold and Diamond Earring',b'',b'1750.00',b'https://completedworks.com//products/elegy-for-w-w-white-gold-and-diamond-earring'
b'Earrings',"b'Electrical Storm - 18 Carat Yellow Gold, Diamonds and Sapphire Earring'",b'',b'3700.00',b'https://completedworks.com//products/electrical-storm-yellow-gold-diamonds-and-sapphire-earring'
b'Earrings',b'Echoes of Memory - Gold Vermeil Earrings',b'',b'295.00',b'https://completedworks.com//products/echoes-of-memory-gold-vermeil-earrings'
b'Earrings',"b'Crumple - Gold Vermeil, Pearl and Ceramic Earrings'",b'',b'295.00',b'https://completedworks.com//products/crumple-gold-vermeil-earrings'
b'',b'Compound / Vessel in Off White',b'',b'345.00',b'https://completedworks.com//products/compound-vase'
b'Earrings',b'The Crush of Water - 18 Carat White Gold and Diamond Earring',b'',b'950.00',b'https://completedworks.com//products/chord-of-light-white-gold-and-diamond-earring'
b'Bracelet',"b""Childhood's Retreat - Gold Vermeil Cuff""",b'White Topaz',b'250.00',b'https://completedworks.com//products/childhoods-retreat-gold-vermeil-cuff'
b'Earrings',b'Bend in the River - Sterling Silver Ear Cuff',b'',b'245.00',b'https://completedworks.com//products/bend-in-the-river-silver-ear-cuff'
b'Earrings',b'Bend in the River - Gold Vermeil Ear Cuff',b'',b'245.00',b'https://completedworks.com//products/bend-in-the-river-gold-vermeil-ear-cuff'
b'Earrings',b'Dystopian Butterflies - 18 Carat Yellow Gold and Diamond Ear Climber',b'',b'1700.00',b'https://completedworks.com//products/dystopian-butterflies-yellow-gold-and-diamond-ear-climber'
b'Earrings',"b'Angry Intellectuals - Gold Vermeil, White Topaz and Ceramic Earrings'",b'',b'350.00',b'https://completedworks.com//products/angry-intellectuals-gold-vermeil-white-topaz-and-ceramic-earrings'
b'Rings',b'Bedrock - 18 Carat Yellow Gold and Pear Diamond Engagement Ring',b'',b'9000.00',b'https://completedworks.com//products/bedrock-yellow-gold-and-pear-diamond-engagement-ring'
b'Earrings',b'An Interval Between Thunderstorms - Sterling Silver Earrings',b'',b'285.00',b'https://completedworks.com//products/an-interval-between-thunderstorms-silver-earrings'
b'Earrings',b'An Interval Between Thunderstorms - Gold Vermeil Earrings',b'',b'285.00',b'https://completedworks.com//products/an-interval-between-thunderstorms-gold-vermeil-earrings'
b'Rings',b'An Archaeology of the Industrial Age - 18 Carat Yellow Gold and Diamond Ring',b'',b'1850.00',b'https://completedworks.com//products/an-archaeology-of-the-industrial-age-yellow-gold-and-diamond-ring'
b'Necklace',"b'Marble Fragment  - 18 Carat Yellow Gold, Marble and Diamond Pendant'",b'',b'1650.00',b'https://completedworks.com//products/marble-fragment-yellow-gold-marble-and-diamond-pendant'
b'Rings',b'A River in the Dales - 18 Carat Yellow Gold and Diamond Ring',b'',b'1200.00',b'https://completedworks.com//products/a-river-in-the-dales-yellow-gold-and-diamond-ring'
b'Rings',"b'A Portrait of the Twentieth Century - 18 Carat Yellow Gold, Diamond and Pearl Ring'",b'',b'6295.00',b'https://completedworks.com//products/a-portrait-of-the-twentieth-century-yellow-gold-and-pearl-ring'
b'Necklace',"b'A Portrait of the Twentieth Century V - 18 Carat Yellow Gold, Diamond and Pearl Pendant'",b'',b'3980.00',b'https://completedworks.com//products/a-portrait-of-the-twentieth-century-v-yellow-gold-and-pearl-pendant'
b'Earrings',b'A Flight of Butterflies - 18 Carat Yellow Gold and Diamond Earring',b'',b'1900.00',b'https://completedworks.com//products/a-flight-of-butterflies-yellow-gold-and-diamond-earring'
